Time,Current,AcX,AcY,AcZ,GyX,GyY,GyZ,Freq
19:09:51.754,0.00,-11352,4356,-11332,189,-7,-36,99.99
19:09:51.763,0.00,-11384,4328,-11388,230,-12,-80,90.90
19:09:51.775,0.00,-11392,4380,-11424,204,7,-70,99.99
19:09:51.783,0.00,-11412,4320,-11280,165,7,-70,90.90
19:09:51.795,0.02,-11424,4292,-11320,188,-3,-53,99.99
19:09:51.804,0.00,-11436,4276,-11312,182,33,-45,90.90
19:09:51.816,0.00,-11388,4256,-11336,210,28,-89,99.99
19:09:51.824,0.00,-11392,4332,-11304,203,23,-46,99.99
19:09:51.836,0.00,-11384,4340,-11288,219,21,-70,99.99
19:09:51.845,0.00,-11452,4336,-11260,228,-3,-64,90.90
19:09:51.857,0.03,-11436,4332,-11384,189,14,-92,90.90
19:09:51.869,0.01,-11388,4312,-11316,222,14,-85,99.99
19:09:51.878,0.00,-11392,4292,-11300,190,21,-29,99.99
19:09:51.889,0.01,-11400,4312,-11420,166,37,-87,90.90
19:09:51.898,0.00,-11444,4312,-11352,218,-1,-45,99.99
19:09:51.910,0.01,-11484,4268,-11420,133,16,-65,99.99
19:09:51.918,0.00,-11484,4356,-11376,198,3,-76,99.99
19:09:51.931,0.02,-11460,4252,-11268,173,15,-44,83.33
19:09:51.939,0.00,-11376,4292,-11384,195,18,-59,99.99
19:09:51.951,0.01,-11364,4296,-11436,192,-5,-58,99.99
19:09:51.959,0.00,-11408,4296,-11352,174,15,-64,99.99
19:09:51.972,0.02,-11384,4304,-11268,168,5,-116,90.90
19:09:51.983,0.01,-11500,4280,-11364,175,11,-62,99.99
19:09:51.995,0.00,-11444,4284,-11372,182,-10,-77,90.90
19:09:52.004,0.03,-11392,4356,-11364,211,37,-48,99.99
19:09:52.013,0.00,-11492,4360,-11364,221,29,-55,90.90
19:09:52.025,0.01,-11336,4300,-11444,202,29,-61,99.99
19:09:52.033,0.01,-11384,4316,-11376,212,1,-78,99.99
19:09:52.045,0.02,-11448,4372,-11284,193,14,-73,99.99
19:09:52.053,0.00,-11428,4300,-11392,193,26,-55,90.90
19:09:52.066,0.02,-11444,4292,-11328,200,-11,-49,90.90
19:09:52.077,0.01,-11408,4336,-11416,183,14,-89,99.99
19:09:52.086,0.02,-11484,4356,-11376,216,7,-48,99.99
19:09:52.098,0.01,-11340,4336,-11316,191,13,-52,99.99
19:09:52.107,0.02,-11468,4360,-11328,201,13,-71,90.90
19:09:52.119,0.00,-11452,4380,-11304,214,14,-44,90.90
19:09:52.127,0.00,-11404,4328,-11276,190,36,-96,99.99
19:09:52.139,0.03,-11476,4356,-11468,199,-20,-53,99.99
19:09:52.148,0.00,-11468,4300,-11412,192,-3,-76,90.90
19:09:52.160,0.02,-11416,4284,-11340,196,3,-71,99.99
19:09:52.168,0.00,-11456,4344,-11320,213,13,-56,99.99
19:09:52.180,0.00,-11392,4260,-11300,187,21,-41,99.99
19:09:52.192,0.01,-11488,4348,-11328,178,3,-52,83.33
19:09:52.201,0.02,-11436,4272,-11360,185,4,-33,99.99
19:09:52.213,-0.01,-11420,4340,-11312,190,18,-91,99.99
19:09:52.221,0.01,-11468,4360,-11288,206,-10,-65,99.99
19:09:52.233,0.01,-11396,4300,-11308,206,-3,-53,90.90
19:09:52.242,0.00,-11432,4284,-11360,179,43,-40,99.99
19:09:52.254,0.02,-11416,4320,-11300,189,-2,-79,90.90
19:09:52.262,0.00,-11404,4348,-11372,149,9,-54,99.99
19:09:52.275,0.02,-11412,4276,-11400,205,7,-59,90.90
19:09:52.283,0.01,-11364,4292,-11388,191,27,-43,99.99
19:09:52.295,0.00,-11352,4392,-11380,154,20,-75,99.99
19:09:52.303,0.02,-11412,4376,-11388,224,-8,-78,99.99
19:09:52.315,0.01,-11392,4284,-11420,200,27,-64,90.90
19:09:52.327,0.01,-11408,4268,-11320,190,39,-51,99.99
19:09:52.336,0.01,-11420,4320,-11416,196,-1,-57,90.90
19:09:52.348,0.02,-11452,4380,-11364,183,-11,-46,99.99
19:09:52.356,0.00,-11388,4352,-11360,178,18,-39,90.90
19:09:52.369,0.01,-11328,4352,-11368,187,-2,-52,99.99
19:09:52.377,0.00,-11404,4328,-11340,209,-11,-89,99.99
19:09:52.389,0.00,-11380,4320,-11348,197,19,-88,99.99
19:09:52.397,0.00,-11408,4324,-11436,184,43,-83,83.33
19:09:52.410,0.00,-11352,4356,-11468,221,74,-67,99.99
19:09:52.422,0.01,-11456,4320,-11348,148,15,-73,99.99
19:09:52.430,0.00,-11448,4348,-11300,178,-1,-68,99.99
19:09:52.442,0.00,-11400,4360,-11348,203,-3,-112,99.99
19:09:52.451,0.01,-11416,4352,-11316,199,2,-55,90.90
19:09:52.463,0.02,-11424,4312,-11408,198,-9,-53,99.99
19:09:52.471,0.00,-11388,4288,-11308,209,5,-71,99.99
19:09:52.483,0.01,-11408,4256,-11304,215,38,-71,90.90
19:09:52.492,0.00,-11356,4348,-11400,207,29,-93,90.90
19:09:52.504,0.01,-11380,4324,-11328,191,42,-44,99.99
19:09:52.512,0.00,-11388,4372,-11400,190,0,-65,99.99
19:09:52.524,0.00,-11412,4352,-11360,147,13,-100,99.99
19:09:52.533,0.02,-11376,4348,-11372,201,-21,-58,90.90
19:09:52.545,0.00,-11380,4372,-11224,194,14,-77,90.90
19:09:52.557,0.00,-11444,4368,-11316,182,-7,-60,99.99
19:09:52.565,0.00,-11380,4296,-11244,216,43,-71,99.99
19:09:52.577,0.00,-11400,4332,-11320,188,-5,-74,90.90
19:09:52.586,0.00,-11408,4352,-11388,206,5,-32,99.99
19:09:52.598,0.02,-11404,4288,-11416,191,44,-45,99.99
19:09:52.606,0.00,-11400,4372,-11356,213,44,-42,99.99
19:09:52.619,0.01,-11352,4288,-11448,178,-7,-75,83.33
19:09:52.627,0.00,-11408,4308,-11420,224,30,-59,99.99
19:09:52.639,0.01,-11496,4376,-11312,161,5,-48,99.99
19:09:52.647,0.00,-11408,4324,-11372,199,27,-90,99.99
19:09:52.660,0.01,-11476,4360,-11300,195,23,-77,90.90
19:09:52.671,0.00,-11432,4372,-11376,194,9,-80,99.99
19:09:52.681,0.01,-11372,4324,-11288,174,9,-55,99.99
19:09:52.692,0.01,-11428,4380,-11464,182,12,-54,99.99
19:09:52.701,0.00,-11384,4284,-11200,174,-9,-77,83.33
19:09:52.713,0.01,-11428,4308,-11348,208,-17,-74,99.99
19:09:52.721,0.01,-11436,4304,-11332,192,-10,-71,99.99
19:09:52.733,0.01,-11388,4296,-11444,174,46,-62,99.99
19:09:52.741,0.00,-11404,4352,-11340,225,25,-55,90.90
19:09:52.754,0.02,-11440,4324,-11396,215,-1,-72,99.99
19:09:52.762,0.00,-11412,4376,-11452,142,18,-53,90.90
19:09:52.774,0.01,-11416,4316,-11288,221,35,-37,99.99
19:09:52.786,0.00,-11392,4356,-11396,171,-10,-64,90.90
19:09:52.795,0.01,-11404,4296,-11312,219,-2,-78,99.99
19:09:52.807,0.01,-11360,4312,-11432,191,-1,-68,99.99
19:09:52.816,0.01,-11328,4304,-11416,177,37,-52,99.99
19:09:52.827,0.00,-11400,4348,-11344,183,27,-66,83.33
19:09:52.836,0.01,-11392,4348,-11352,193,33,-70,99.99
19:09:52.848,0.00,-11456,4304,-11412,235,17,-54,99.99
19:09:52.856,0.00,-11412,4300,-11452,200,-8,-66,99.99
19:09:52.869,0.00,-11388,4360,-11312,209,6,-77,99.99
19:09:52.877,0.01,-11496,4316,-11304,184,-1,-53,90.90
19:09:52.889,0.01,-11280,4360,-11400,210,25,-61,99.99
19:09:52.901,0.00,-11428,4344,-11392,187,-25,-83,90.90
19:09:52.909,0.00,-11392,4312,-11340,174,16,-52,99.99
19:09:52.922,0.00,-11404,4308,-11388,212,11,-82,90.90
19:09:52.930,0.01,-11444,4356,-11388,189,0,-61,99.99
19:09:52.973,0.00,-11404,4344,-11296,185,17,-82,99.99
19:09:52.991,0.03,-11368,4328,-11360,226,14,-35,99.99
19:09:52.993,0.01,-11416,4320,-11368,181,-23,-74,90.90
19:09:52.993,0.00,-11440,4432,-11336,194,-3,-73,90.90
19:09:52.994,0.00,-11484,4304,-11328,190,50,-42,99.99
19:09:52.994,0.00,-11412,4344,-11368,215,24,-84,99.99
19:09:53.005,0.02,-11376,4372,-11344,202,0,-70,90.90
19:09:53.016,0.01,-11384,4264,-11324,173,15,-33,99.99
19:09:53.024,0.01,-11384,4296,-11408,198,14,-70,99.99
19:09:53.037,0.01,-11412,4308,-11376,243,2,-35,99.99
19:09:53.045,0.00,-11360,4300,-11504,174,24,-73,83.33
19:09:53.059,0.01,-11364,4260,-11300,199,27,-63,99.99
19:09:53.065,0.01,-11396,4216,-11364,161,58,-60,99.99
19:09:53.078,0.01,-11324,4340,-11232,179,-16,-78,99.99
19:09:53.086,0.00,-11452,4292,-11396,231,-3,-53,90.90
19:09:53.100,0.01,-11464,4348,-11360,182,-26,-51,99.99
19:09:53.110,-0.01,-11400,4344,-11392,178,0,-69,90.90
19:09:53.119,0.00,-11408,4252,-11372,206,12,-23,99.99
19:09:53.130,0.00,-11320,4236,-11352,207,33,-94,90.90
19:09:53.139,0.00,-11408,4376,-11532,197,-4,-51,99.99
19:09:53.151,0.01,-11400,4256,-11392,108,69,-31,99.99
19:09:53.159,0.01,-11416,4300,-11276,177,20,-52,99.99
19:09:53.171,0.00,-11464,4316,-11440,222,2,-71,90.90
19:09:53.180,0.01,-11464,4300,-11376,184,53,-41,90.90
19:09:53.192,0.01,-11420,4324,-11376,197,-16,-80,99.99
19:09:53.200,0.01,-11488,4344,-11328,149,-1,-37,99.99
19:09:53.213,0.00,-11372,4352,-11324,205,24,-77,90.90
19:09:53.221,0.01,-11356,4264,-11344,194,1,-72,99.99
19:09:53.233,0.02,-11356,4292,-11260,192,22,-82,99.99
19:09:53.241,0.00,-11364,4352,-11420,206,6,-20,99.99
19:09:53.254,0.02,-11416,4300,-11316,213,7,-78,83.33
19:09:53.265,0.00,-11404,4336,-11296,161,57,-62,99.99
19:09:53.274,0.00,-11424,4348,-11380,173,9,-44,99.99
19:09:53.286,0.01,-11400,4312,-11448,155,-4,-72,99.99
19:09:53.294,0.02,-11452,4348,-11452,201,9,-32,99.99
19:09:53.307,0.00,-11444,4332,-11336,205,-26,-46,90.90
19:09:53.315,0.00,-11400,4364,-11400,175,24,-78,99.99
19:09:53.327,0.00,-11396,4352,-11384,212,27,-41,99.99
19:09:53.335,0.00,-11388,4304,-11352,177,35,-50,90.90
19:09:53.348,0.00,-11324,4280,-11380,190,23,-75,90.90
19:09:53.356,0.00,-11392,4304,-11440,188,2,-30,99.99
19:09:53.368,0.02,-11392,4336,-11344,164,20,-88,99.99
19:09:53.380,0.00,-11428,4292,-11384,204,-13,-54,99.99
19:09:53.389,0.01,-11400,4304,-11336,216,21,-76,90.90
19:09:53.401,0.01,-11432,4312,-11236,154,21,-93,99.99
19:09:53.409,0.01,-11412,4340,-11296,172,-24,-17,90.90
19:09:53.421,0.01,-11428,4308,-11360,164,31,-72,99.99
19:09:53.430,0.00,-11440,4308,-11296,222,-4,-58,90.90
19:09:53.442,0.02,-11388,4336,-11408,204,-5,-39,99.99
19:09:53.450,0.00,-11404,4280,-11312,184,35,-99,99.99
19:09:53.463,0.00,-11420,4336,-11348,208,0,-62,99.99
19:09:53.471,0.01,-11380,4340,-11412,157,44,-46,83.33
19:09:53.483,0.01,-11432,4300,-11460,235,-4,-88,99.99
19:09:53.495,0.00,-11476,4312,-11400,232,-2,-40,99.99
19:09:53.503,0.00,-11368,4308,-11368,166,-7,-78,99.99
19:09:53.515,0.02,-11392,4300,-11408,192,-23,-47,90.90
19:09:53.524,-0.01,-11472,4352,-11456,196,28,-60,99.99
19:09:53.536,0.00,-11432,4296,-11344,203,23,-97,99.99
19:09:53.544,0.01,-11416,4388,-11284,226,7,-67,90.90
19:09:53.557,0.00,-11388,4340,-11248,195,22,-96,90.90
19:09:53.565,0.00,-11352,4252,-11296,187,22,-59,99.99
19:09:53.577,0.00,-11504,4284,-11332,239,2,-53,99.99
19:09:53.585,0.00,-11420,4360,-11216,201,29,-74,99.99
19:09:53.598,0.00,-11448,4304,-11400,227,-47,-53,90.90
19:09:53.609,0.01,-11460,4312,-11380,195,50,-78,99.99
19:09:53.618,0.00,-11384,4324,-11272,198,-5,-74,90.90
19:09:53.630,0.00,-11448,4312,-11324,216,1,-40,99.99
19:09:53.638,0.00,-11400,4368,-11380,183,3,-122,90.90
19:09:53.651,0.00,-11448,4284,-11368,226,6,-38,99.99
19:09:53.659,0.01,-11432,4324,-11248,216,-25,-48,99.99
19:09:53.671,0.00,-11452,4392,-11372,185,34,-90,99.99
19:09:53.679,0.00,-11396,4292,-11360,195,18,-68,99.99
19:09:53.692,0.00,-11368,4332,-11356,189,-8,-63,90.90
19:09:53.700,0.02,-11396,4304,-11292,196,3,-69,90.90
19:09:53.712,0.00,-11476,4360,-11300,175,-3,-30,99.99
19:09:53.721,0.00,-11344,4252,-11340,153,38,-93,99.99
19:09:53.733,0.00,-11420,4344,-11328,211,-5,-75,90.90
19:09:53.745,-0.01,-11444,4328,-11360,172,11,-63,99.99
19:09:53.753,0.00,-11448,4288,-11380,187,-5,-75,99.99
19:09:53.765,0.01,-11412,4336,-11316,196,-4,-45,99.99
19:09:53.774,0.00,-11448,4280,-11388,156,46,-70,90.90
19:09:53.786,0.01,-11432,4344,-11340,217,8,-55,90.90
19:09:53.794,0.00,-11436,4328,-11296,211,33,-60,99.99
19:09:53.806,0.00,-11340,4344,-11320,174,14,-91,99.99
19:09:53.815,0.00,-11484,4280,-11364,240,6,-41,90.90
19:09:53.827,0.00,-11396,4328,-11476,191,35,-68,99.99
19:09:53.835,0.00,-11460,4304,-11336,187,17,-81,99.99
19:09:53.848,0.02,-11444,4356,-11408,236,13,-65,99.99
19:09:53.856,0.00,-11408,4320,-11320,173,31,-60,90.90
19:09:53.868,0.01,-11400,4304,-11412,227,4,-44,90.90
19:09:53.880,0.00,-11436,4276,-11372,190,16,-97,99.99
19:09:53.888,0.00,-11440,4356,-11452,164,25,-82,99.99
19:09:53.900,0.01,-11500,4328,-11304,156,-20,-50,90.90
19:09:53.909,0.00,-11364,4288,-11412,194,32,-81,99.99
19:09:53.921,0.02,-11432,4340,-11328,170,29,-21,99.99
19:09:53.929,0.00,-11460,4348,-11244,179,5,-55,90.90
19:09:53.942,0.01,-11392,4360,-11312,169,32,-97,90.90
19:09:53.950,0.00,-11424,4332,-11328,219,-27,-76,99.99
19:09:53.989,0.01,-11372,4328,-11272,165,-5,-61,99.99
19:09:54.008,0.00,-11404,4336,-11324,180,4,-80,99.99
19:09:54.009,0.02,-11476,4372,-11432,193,2,-46,90.90
19:09:54.010,0.02,-11424,4288,-11396,184,25,-87,99.99
19:09:54.011,0.00,-11404,4284,-11416,201,24,-48,99.99
19:09:54.016,0.00,-11428,4324,-11356,173,17,-78,90.90
19:09:54.024,0.00,-11348,4280,-11372,201,8,-47,90.90
19:09:54.036,0.01,-11404,4304,-11280,205,-25,-45,99.99
19:09:54.045,0.00,-11424,4344,-11404,190,-7,-91,99.99
19:09:54.056,0.00,-11392,4316,-11356,198,10,-36,99.99
19:09:54.065,0.00,-11428,4272,-11412,189,36,-59,99.99
19:09:54.080,0.00,-11428,4340,-11324,196,10,-84,90.90
19:09:54.087,0.00,-11436,4332,-11312,211,-18,-57,90.90
19:09:54.098,0.00,-11428,4304,-11276,170,23,-106,99.99
19:09:54.110,0.00,-11424,4208,-11540,178,3,-26,99.99
19:09:54.118,0.01,-11456,4380,-11352,195,7,-88,90.90
19:09:54.130,0.00,-11384,4268,-11408,171,18,-74,99.99
19:09:54.138,0.01,-11436,4364,-11344,246,-20,-55,99.99
19:09:54.150,0.00,-11376,4272,-11312,182,33,-117,90.90
19:09:54.159,0.00,-11384,4312,-11304,163,27,-72,90.90
19:09:54.171,0.00,-11476,4348,-11324,197,22,-33,99.99
19:09:54.179,0.01,-11416,4316,-11440,183,30,-99,99.99
19:09:54.192,-0.02,-11344,4272,-11428,174,13,-46,99.99
19:09:54.200,0.02,-11400,4300,-11316,196,-6,-82,90.90
19:09:54.212,0.00,-11412,4340,-11308,162,28,-70,90.90
19:09:54.224,0.00,-11456,4376,-11448,176,-10,-50,99.99
19:09:54.232,0.02,-11404,4304,-11352,216,21,-67,99.99
19:09:54.244,0.00,-11364,4272,-11412,182,-23,-49,90.90
19:09:54.253,0.00,-11392,4368,-11388,225,15,-52,99.99
19:09:54.265,0.01,-11376,4300,-11356,215,24,-60,99.99
19:09:54.273,0.00,-11392,4352,-11356,177,-12,-48,90.90
19:09:54.286,0.01,-11436,4364,-11328,201,10,-99,90.90
19:09:54.294,0.00,-11360,4328,-11368,209,10,-47,99.99
19:09:54.306,0.01,-11456,4420,-11444,204,-3,-99,99.99
19:09:54.318,0.00,-11400,4292,-11332,166,24,-81,99.99
19:09:54.327,0.01,-11424,4292,-11324,181,-14,-40,90.90
19:09:54.339,0.01,-11376,4332,-11300,167,27,-70,99.99
19:09:54.347,0.00,-11436,4304,-11372,181,17,-50,90.90
19:09:54.359,0.02,-11392,4344,-11520,237,14,-65,99.99
19:09:54.368,0.00,-11376,4356,-11336,173,6,-88,90.90
19:09:54.380,0.01,-11404,4276,-11388,213,24,-71,99.99
19:09:54.388,0.01,-11444,4332,-11328,189,4,-56,99.99
19:09:54.400,0.02,-11420,4328,-11384,208,-5,-55,99.99
19:09:54.408,-0.01,-11380,4336,-11344,178,0,-45,83.33
19:09:54.421,0.00,-11432,4320,-11248,178,21,-75,99.99
19:09:54.429,0.01,-11428,4332,-11260,198,4,-62,99.99
19:09:54.441,0.00,-11364,4284,-11352,199,17,-75,99.99
19:09:54.453,0.01,-11400,4324,-11336,173,16,-70,99.99
19:09:54.462,0.00,-11452,4320,-11272,201,38,-71,90.90
19:09:54.474,0.02,-11392,4332,-11344,178,25,-78,99.99
19:09:54.482,0.01,-11340,4284,-11412,161,27,-57,90.90
19:09:54.494,-0.01,-11492,4368,-11344,207,20,-30,99.99
19:09:54.503,0.00,-11424,4300,-11336,203,11,-81,90.90
19:09:54.515,0.00,-11452,4324,-11464,220,-12,-40,99.99
19:09:54.523,0.02,-11492,4316,-11268,181,17,-71,99.99
19:09:54.535,-0.01,-11432,4320,-11380,162,24,-76,99.99
19:09:54.547,0.02,-11412,4300,-11536,224,-1,-34,83.33
19:09:54.556,0.00,-11356,4256,-11304,190,16,-66,99.99
19:09:54.568,0.00,-11316,4328,-11388,205,-12,-50,99.99
19:09:54.578,0.01,-11428,4296,-11380,189,46,-69,99.99
19:09:54.588,0.01,-11432,4312,-11320,213,15,-119,90.90
19:09:54.597,0.00,-11436,4364,-11248,193,3,-55,99.99
19:09:54.609,0.02,-11400,4356,-11440,176,13,-30,90.90
19:09:54.618,0.00,-11440,4348,-11372,199,10,-52,99.99
19:09:54.630,0.01,-11436,4312,-11312,251,44,-38,90.90
19:09:54.638,0.00,-11420,4356,-11324,214,30,-77,99.99
19:09:54.650,0.00,-11436,4336,-11400,221,4,-58,99.99
19:09:54.662,0.00,-11408,4328,-11412,196,23,-64,99.99
19:09:54.671,0.00,-11408,4268,-11348,177,7,-77,90.90
19:09:54.683,0.01,-11312,4360,-11372,253,-19,-49,90.90
19:09:54.691,0.00,-11376,4284,-11400,155,15,-64,99.99
19:09:54.703,0.00,-11320,4292,-11292,195,22,-52,99.99
19:09:54.712,0.00,-11420,4316,-11328,184,-19,-71,90.90
19:09:54.724,0.02,-11372,4276,-11364,152,16,-83,99.99
19:09:54.732,0.01,-11420,4296,-11400,213,21,-56,99.99
19:09:54.744,0.00,-11528,4316,-11396,145,41,-86,90.90
19:09:54.753,0.02,-11388,4308,-11344,188,17,-66,90.90
19:09:54.765,0.00,-11360,4348,-11324,207,11,-50,99.99
19:09:54.777,0.01,-11420,4392,-11448,185,25,-91,99.99
19:09:54.785,0.00,-11424,4392,-11316,244,8,-52,99.99
19:09:54.797,0.01,-11444,4364,-11428,189,35,-71,90.90
19:09:54.806,0.00,-11456,4332,-11348,168,-3,-38,99.99
19:09:54.818,0.00,-11404,4348,-11276,205,2,-88,90.90
19:09:54.826,0.01,-11440,4296,-11368,168,45,-76,99.99
19:09:54.839,0.00,-11440,4360,-11344,220,-19,-69,90.90
19:09:54.847,0.00,-11436,4332,-11336,214,0,-73,99.99
19:09:54.859,0.00,-11380,4304,-11396,178,23,-89,99.99
19:09:54.867,0.00,-11408,4320,-11372,177,-17,-52,99.99
19:09:54.880,0.02,-11496,4288,-11476,164,34,-68,99.99
19:09:54.892,0.00,-11432,4352,-11424,213,20,-75,83.33
19:09:54.900,0.01,-11464,4368,-11276,221,-19,-66,99.99
19:09:54.912,0.00,-11416,4272,-11324,171,7,-95,99.99
19:09:54.921,0.00,-11428,4312,-11308,223,-29,-73,99.99
19:09:54.933,0.01,-11400,4284,-11352,166,42,-70,90.90
19:09:54.941,0.01,-11336,4296,-11344,250,8,-84,99.99
19:09:54.962,-0.01,-11396,4340,-11336,226,-14,-35,90.90
19:09:55.005,0.02,-11436,4360,-11272,174,35,-62,99.99
19:09:55.007,0.00,-11404,4320,-11412,223,31,-59,90.90
19:09:55.008,0.01,-11376,4308,-11328,207,45,-61,99.99
19:09:55.008,0.01,-11400,4352,-11416,171,11,-60,99.99
19:09:55.009,0.00,-11372,4292,-11336,228,-14,-70,99.99
19:09:55.015,0.00,-11396,4428,-11396,168,29,-53,83.33
19:09:55.027,0.01,-11344,4276,-11268,201,42,-58,99.99
19:09:55.038,0.02,-11496,4308,-11356,197,1,-58,99.99
19:09:55.048,0.00,-11396,4336,-11308,156,11,-96,99.99
19:09:55.056,0.00,-11468,4312,-11336,228,8,-35,90.90
19:09:55.068,0.00,-11380,4292,-11396,188,0,-40,99.99
19:09:55.076,0.00,-11452,4320,-11280,165,24,-73,99.99
19:09:55.088,0.01,-11360,4336,-11284,176,-13,-69,90.90
19:09:55.097,0.00,-11376,4252,-11316,175,18,-100,90.90
19:09:55.109,0.00,-11416,4328,-11328,182,-18,-50,99.99
19:09:55.121,0.00,-11364,4348,-11296,189,-3,-82,99.99
19:09:55.150,-0.01,-11396,4348,-11396,220,37,-57,99.99
19:09:55.158,0.00,-11436,4256,-11388,178,-7,-50,90.90
19:09:55.161,-0.01,-11364,4332,-11300,182,23,-56,90.90
19:09:55.163,0.02,-11376,4312,-11364,190,-3,-61,99.99
19:09:55.170,0.00,-11356,4292,-11416,185,-19,-54,99.99
19:09:55.183,0.00,-11356,4260,-11384,216,28,-41,90.90
19:09:55.191,0.00,-11400,4248,-11392,208,6,-55,99.99
19:09:55.205,0.00,-11396,4328,-11368,173,27,-84,99.99
19:09:55.211,0.00,-11372,4312,-11328,192,4,-31,99.99
19:09:55.224,0.00,-11456,4328,-11268,201,17,-70,90.90
19:09:55.236,0.00,-11396,4328,-11428,194,31,-88,90.90
19:09:55.244,0.00,-11464,4392,-11484,207,-2,-58,99.99
19:09:55.256,0.00,-11468,4368,-11332,185,13,-80,99.99
19:09:55.265,0.00,-11396,4344,-11316,194,20,-42,99.99
19:09:55.277,0.01,-11452,4336,-11372,186,14,-87,90.90
19:09:55.285,0.00,-11388,4364,-11308,203,8,-87,99.99
19:09:55.297,0.01,-11412,4328,-11392,233,12,-41,99.99
19:09:55.306,0.01,-11396,4304,-11368,221,16,-73,90.90
19:09:55.318,0.00,-11420,4304,-11404,182,48,-99,90.90
19:09:55.326,0.00,-11440,4264,-11352,201,0,-59,99.99
19:09:55.338,0.01,-11384,4288,-11340,184,26,-97,99.99
19:09:55.350,0.00,-11420,4360,-11332,199,4,-53,99.99
19:09:55.359,0.01,-11376,4372,-11424,218,8,-56,90.90
19:09:55.371,0.00,-11448,4340,-11396,169,41,-73,99.99
19:09:55.379,0.00,-11440,4308,-11320,235,13,-57,99.99
19:09:55.391,-0.01,-11420,4292,-11400,209,10,-77,90.90
19:09:55.400,0.01,-11408,4348,-11380,193,29,-53,90.90
19:09:55.412,0.00,-11480,4320,-11408,211,10,-76,99.99
19:09:55.420,0.01,-11408,4348,-11456,195,6,-100,99.99
19:09:55.432,0.00,-11436,4292,-11384,222,-6,-49,99.99
19:09:55.441,0.00,-11448,4332,-11400,231,25,-44,90.90
19:09:55.453,0.00,-11392,4344,-11388,168,44,-74,90.90
19:09:55.461,0.00,-11396,4320,-11356,254,-5,-18,99.99
19:09:55.473,0.00,-11396,4288,-11320,186,24,-42,99.99
19:09:55.485,0.00,-11444,4328,-11392,199,19,-69,90.90
19:09:55.494,-0.01,-11420,4360,-11348,211,8,-77,99.99
19:09:55.506,0.00,-11352,4300,-11280,177,48,-71,99.99
19:09:55.514,0.01,-11416,4320,-11412,187,-23,-75,99.99
19:09:55.526,-0.01,-11396,4384,-11252,207,2,-45,83.33
19:09:55.535,0.00,-11364,4332,-11324,163,-8,-52,99.99
19:09:55.547,-0.01,-11408,4272,-11424,236,1,-69,99.99
19:09:55.555,0.00,-11372,4268,-11332,191,29,-39,99.99
19:09:55.568,0.00,-11360,4356,-11472,247,-3,-70,90.90
19:09:55.576,0.00,-11412,4352,-11268,178,-1,-52,99.99
19:09:55.588,0.00,-11388,4360,-11348,198,1,-81,99.99
19:09:55.596,0.00,-11460,4336,-11460,205,-19,-23,99.99
19:09:55.609,0.00,-11456,4332,-11372,164,38,-70,90.90
19:09:55.621,0.00,-11404,4344,-11396,186,11,-57,90.90
19:09:55.629,0.00,-11440,4332,-11348,238,-1,-59,99.99
19:09:55.641,0.00,-11420,4296,-11428,178,19,-106,99.99
19:09:55.650,0.00,-11476,4328,-11328,190,-31,-48,99.99
19:09:55.662,-0.02,-11420,4288,-11244,182,21,-58,90.90
19:09:55.670,0.00,-11344,4320,-11452,199,27,-64,99.99
19:09:55.682,-0.01,-11412,4352,-11348,212,-36,-50,90.90
19:09:55.691,0.01,-11432,4352,-11356,198,42,-88,99.99
19:09:55.703,0.00,-11464,4348,-11312,201,-4,-50,90.90
19:09:55.715,0.00,-11408,4372,-11304,214,24,-33,99.99
19:09:55.723,0.01,-11420,4356,-11392,169,-1,-78,99.99
19:09:55.735,0.00,-11432,4360,-11300,216,-20,-43,99.99
19:09:55.744,0.00,-11432,4340,-11276,142,25,-73,90.90
19:09:55.756,0.00,-11372,4292,-11412,212,18,-49,90.90
19:09:55.764,0.00,-11408,4368,-11424,196,-4,-70,99.99
19:09:55.776,0.00,-11332,4344,-11348,162,42,-71,99.99
19:09:55.785,0.00,-11428,4316,-11428,226,6,-41,90.90
19:09:55.798,0.00,-11380,4308,-11308,184,31,-68,99.99
19:09:55.805,0.01,-11340,4364,-11368,189,28,-85,99.99
19:09:55.818,0.00,-11412,4368,-11360,247,-7,-70,99.99
19:09:55.826,0.00,-11380,4324,-11352,208,-6,-83,90.90
19:09:55.839,0.00,-11408,4352,-11336,180,-12,-19,90.90
19:09:55.850,0.01,-11400,4376,-11268,203,-4,-74,99.99
19:09:55.859,0.00,-11388,4292,-11340,178,20,-95,99.99
19:09:55.870,0.01,-11452,4328,-11468,218,-5,-40,90.90
19:09:55.879,0.00,-11372,4240,-11428,164,31,-83,99.99
19:09:55.891,0.01,-11408,4356,-11344,211,12,-64,99.99
19:09:55.900,0.00,-11396,4320,-11316,175,-1,-53,99.99
19:09:55.912,0.00,-11408,4236,-11376,179,4,-71,83.33
19:09:55.920,0.00,-11400,4292,-11432,215,-20,-72,99.99
19:09:55.932,0.00,-11372,4304,-11408,189,21,-70,99.99
19:09:55.940,0.00,-11388,4316,-11344,194,19,-63,99.99
19:09:55.953,0.00,-11440,4296,-11428,213,12,-58,90.90
19:09:55.971,0.01,-11452,4324,-11384,181,15,-58,99.99
19:09:55.990,0.00,-11452,4348,-11380,222,-38,-48,99.99
